DocumentId,QueryId
24332,3238
24331,3238
24330,3238
24329,3238
24328,3238
24327,3238
24326,3238
24325,3238
24324,3238
24323,3238
24322,3238
24321,3238
24320,3238
24319,3238
24318,3238
24317,3238
24316,3238
24315,3238
24288,3238
24287,3238
24286,3238
24285,3238
24257,3238
24256,3238
24255,3238
24254,3238
24253,3238
24252,3238
24251,3238
24250,3238
24249,3238
24248,3238
24247,3238
24246,3238
24245,3238
24244,3238
24243,3238
24242,3238
24241,3238
24240,3238
24239,3238
24238,3238
24237,3238
24236,3238
24235,3238
24258,3238
24338,3238
24259,3238
24261,3238
24284,3238
24283,3238
24282,3238
24281,3238
24280,3238
24279,3238
24278,3238
24277,3238
24276,3238
24275,3238
24274,3238
24273,3238
24272,3238
24271,3238
24270,3238
24269,3238
24268,3238
24267,3238
24266,3238
24265,3238
24264,3238
24263,3238
24262,3238
24260,3238
24339,3238
24340,3253
24432,3253
24431,3253
24430,3253
24429,3253
24428,3253
24427,3253
24426,3253
24425,3253
24424,3253
24423,3253
24422,3253
24421,3253
24420,3253
24433,3253
24419,3253
24417,3253
24416,3253
24415,3253
24414,3253
24413,3253
24412,3253
24411,3253
24410,3253
24409,3253
24408,3253
24407,3253
24406,3253
24405,3253
24418,3253
24404,3253
24434,3253
24436,3253
24464,3253
24463,3253
24462,3253
24461,3253
24460,3253
24459,3253
24458,3253
24457,3253
24456,3253
24455,3253
24454,3253
24453,3253
24452,3253
24435,3253
24451,3253
24449,3253
24448,3253
24447,3253
24446,3253
24445,3253
24444,3253
24443,3253
24442,3253
24441,3253
24440,3253
24439,3253
24438,3253
24437,3253
24450,3253
24465,3253
24403,3253
24401,3253
24368,3253
24367,3253
24366,3253
24365,3253
24364,3253
24363,3253
24362,3253
24361,3253
24360,3253
24359,3253
24358,3253
24357,3253
24356,3253
24369,3253
24355,3253
24353,3253
24352,3253
24351,3253
24350,3253
24349,3253
24348,3253
24347,3253
24346,3253
24345,3253
24344,3253
24343,3253
24342,3253
24341,3253
24354,3253
24402,3253
24370,3253
24372,3253
24400,3253
24399,3253
24398,3253
24397,3253
24396,3253
24395,3253
24394,3253
24393,3253
24392,3253
24391,3253
24390,3253
24389,3253
24388,3253
24371,3253
24387,3253
24385,3253
24384,3253
24383,3253
24382,3253
24381,3253
24380,3253
24379,3253
24378,3253
24377,3253
24376,3253
24375,3253
24374,3253
24373,3253
24386,3253
24466,3253
24467,3268
24527,3268
24526,3268
24525,3268
24524,3268
24523,3268
24522,3268
24521,3268
24520,3268
24519,3268
24518,3268
24517,3268
24516,3268
24515,3268
24514,3268
24513,3268
24512,3268
24511,3268
24528,3268
24510,3268
24529,3268
24531,3268
24548,3268
24547,3268
24546,3268
24545,3268
24544,3268
24543,3268
24542,3268
24541,3268
24540,3268
24539,3268
24538,3268
24537,3268
24536,3268
24535,3268
24534,3268
24533,3268
24532,3268
24530,3268
24509,3268
24508,3268
24507,3268
24484,3268
24483,3268
24482,3268
24481,3268
24480,3268
24479,3268
24478,3268
24477,3268
24476,3268
24475,3268
24474,3268
24473,3268
24472,3268
24471,3268
24470,3268
24469,3268
24468,3268
24485,3268
24486,3268
24487,3268
24488,3268
24506,3268
24505,3268
24504,3268
24503,3268
24502,3268
24501,3268
24500,3268
24499,3268
24549,3268
24498,3268
24496,3268
24495,3268
24494,3268
24493,3268
24492,3268
24491,3268
24490,3268
24489,3268
24497,3268
24550,3268
24551,3283
24628,3283
24627,3283
24626,3283
24625,3283
24624,3283
24623,3283
24622,3283
24621,3283
24620,3283
24619,3283
24618,3283
24617,3283
24616,3283
24615,3283
24614,3283
24613,3283
24612,3283
24611,3283
24610,3283
24609,3283
24608,3283
24607,3283
24606,3283
24629,3283
24605,3283
24630,3283
24632,3283
24655,3283
24654,3283
24653,3283
24652,3283
24651,3283
24650,3283
24649,3283
24648,3283
24647,3283
24646,3283
24645,3283
24644,3283
24643,3283
24642,3283
24641,3283
24640,3283
24639,3283
24638,3283
24637,3283
24636,3283
24635,3283
24634,3283
24633,3283
24631,3283
24656,3283
24604,3283
24602,3283
24574,3283
24573,3283
24572,3283
24571,3283
24570,3283
24569,3283
24568,3283
24567,3283
24566,3283
24565,3283
24564,3283
24563,3283
24562,3283
24561,3283
24560,3283
24559,3283
24558,3283
24557,3283
24556,3283
24555,3283
24554,3283
24553,3283
24552,3283
24575,3283
24603,3283
24576,3283
24578,3283
24601,3283
24600,3283
24599,3283
24598,3283
24597,3283
24596,3283
24595,3283
24594,3283
24593,3283
24592,3283
24591,3283
24590,3283
24589,3283
24588,3283
24587,3283
24586,3283
24585,3283
24584,3283
24583,3283
24582,3283
24581,3283
24580,3283
24579,3283
24577,3283
24657,3283
24658,3298
24751,3298
24750,3298
24749,3298
24748,3298
24747,3298
24746,3298
24745,3298
24744,3298
24743,3298
24742,3298
24741,3298
24740,3298
24739,3298
24752,3298
24738,3298
24736,3298
24735,3298
24734,3298
24733,3298
24732,3298
24731,3298
24730,3298
24729,3298
24728,3298
24727,3298
24726,3298
24725,3298
24724,3298
24737,3298
24753,3298
24754,3298
24755,3298
24784,3298
24783,3298
24782,3298
24781,3298
24780,3298
24779,3298
24778,3298
24777,3298
24776,3298
24775,3298
24774,3298
24773,3298
24772,3298
24771,3298
24770,3298
24769,3298
24768,3298
24767,3298
24766,3298
24765,3298
24764,3298
24763,3298
24762,3298
24761,3298
24760,3298
24759,3298
24758,3298
24757,3298
24756,3298
24723,3298
24785,3298
24722,3298
24720,3298
24686,3298
24685,3298
24684,3298
24683,3298
24682,3298
24681,3298
24680,3298
24679,3298
24678,3298
24677,3298
24676,3298
24675,3298
24674,3298
24687,3298
24673,3298
24671,3298
24670,3298
24669,3298
24668,3298
24667,3298
24666,3298
24665,3298
24664,3298
24663,3298
24662,3298
24661,3298
24660,3298
24659,3298
24672,3298
24688,3298
24689,3298
24690,3298
24719,3298
24718,3298
24717,3298
24716,3298
24715,3298
24714,3298
24713,3298
24712,3298
24711,3298
24710,3298
24709,3298
24708,3298
24707,3298
24706,3298
24705,3298
24704,3298
24703,3298
24702,3298
24701,3298
24700,3298
24699,3298
24698,3298
24697,3298
24696,3298
24695,3298
24694,3298
24693,3298
24692,3298
24691,3298
24721,3298
24786,3298
24787,3313
24851,3313
24850,3313
24849,3313
24848,3313
24847,3313
24846,3313
24845,3313
24844,3313
24852,3313
24843,3313
24841,3313
24840,3313
24839,3313
24838,3313
24837,3313
24836,3313
24835,3313
24834,3313
24842,3313
24853,3313
24854,3313
24855,3313
24874,3313
24873,3313
24872,3313
24871,3313
24870,3313
24869,3313
24868,3313
24867,3313
24866,3313
24865,3313
24864,3313
24863,3313
24862,3313
24861,3313
24860,3313
24859,3313
24858,3313
24857,3313
24856,3313
24833,3313
24832,3313
24831,3313
24830,3313
24806,3313
24805,3313
24804,3313
24803,3313
24802,3313
24801,3313
24800,3313
24799,3313
24798,3313
24797,3313
24796,3313
24795,3313
24794,3313
24793,3313
24792,3313
24791,3313
24790,3313
24789,3313
24788,3313
24807,3313
24875,3313
24808,3313
24810,3313
24829,3313
24828,3313
24827,3313
24826,3313
24825,3313
24824,3313
24823,3313
24822,3313
24821,3313
24820,3313
24819,3313
24818,3313
24817,3313
24816,3313
24815,3313
24814,3313
24813,3313
24812,3313
24811,3313
24809,3313
24876,3313
24877,3328
24937,3328
24936,3328
24935,3328
24934,3328
24933,3328
24932,3328
24931,3328
24930,3328
24929,3328
24928,3328
24927,3328
24926,3328
24925,3328
24924,3328
24923,3328
24922,3328
24921,3328
24938,3328
24920,3328
24939,3328
24941,3328
24958,3328
24957,3328
24956,3328
24955,3328
24954,3328
24953,3328
24952,3328
24951,3328
24950,3328
24949,3328
24948,3328
24947,3328
24946,3328
24945,3328
24944,3328
24943,3328
24942,3328
24940,3328
24919,3328
24918,3328
24917,3328
24894,3328
24893,3328
24892,3328
24891,3328
24890,3328
24889,3328
24888,3328
24887,3328
24886,3328
24885,3328
24884,3328
24883,3328
24882,3328
24881,3328
24880,3328
24879,3328
24878,3328
24895,3328
24896,3328
24897,3328
24898,3328
24916,3328
24915,3328
24914,3328
24913,3328
24912,3328
24911,3328
24910,3328
24909,3328
24959,3328
24908,3328
24906,3328
24905,3328
24904,3328
24903,3328
24902,3328
24901,3328
24900,3328
24899,3328
24907,3328
24960,3328
24961,3343
25111,3343
25112,3343
25113,3343
25114,3343
25115,3343
25116,3343
25117,3343
25118,3343
25119,3343
25120,3343
25121,3343
25122,3343
25123,3343
25124,3343
25125,3343
25126,3343
25127,3343
25128,3343
25129,3343
25130,3343
25131,3343
25132,3343
25133,3343
25134,3343
25135,3343
25110,3343
25109,3343
25108,3343
25107,3343
25081,3343
25082,3343
25083,3343
25084,3343
25085,3343
25086,3343
25087,3343
25088,3343
25089,3343
25090,3343
25091,3343
25092,3343
25136,3343
25093,3343
25095,3343
25096,3343
25097,3343
25098,3343
25099,3343
25100,3343
25101,3343
25102,3343
25103,3343
25104,3343
25105,3343
25106,3343
25094,3343
25080,3343
25137,3343
25139,3343
25170,3343
25171,3343
25172,3343
25173,3343
25174,3343
25175,3343
25176,3343
25177,3343
25178,3343
25179,3343
25180,3343
25181,3343
25182,3343
25183,3343
25184,3343
25185,3343
25186,3343
25187,3343
25188,3343
25189,3343
25190,3343
25191,3343
25192,3343
25193,3343
25194,3343
25169,3343
25168,3343
25167,3343
25166,3343
25140,3343
25141,3343
25142,3343
25143,3343
25144,3343
25145,3343
25146,3343
25147,3343
25148,3343
25149,3343
25150,3343
25151,3343
25138,3343
25152,3343
25154,3343
25155,3343
25156,3343
25157,3343
25158,3343
25159,3343
25160,3343
25161,3343
25162,3343
25163,3343
25164,3343
25165,3343
25153,3343
25079,3343
25078,3343
25077,3343
24992,3343
24993,3343
24994,3343
24995,3343
24996,3343
24997,3343
24998,3343
24999,3343
25000,3343
25001,3343
25002,3343
25003,3343
25004,3343
25005,3343
25006,3343
25007,3343
25008,3343
25009,3343
25010,3343
25011,3343
25012,3343
25013,3343
25014,3343
25015,3343
25016,3343
24991,3343
24990,3343
24989,3343
24988,3343
24962,3343
24963,3343
24964,3343
24965,3343
24966,3343
24967,3343
24968,3343
24969,3343
24970,3343
24971,3343
24972,3343
24973,3343
25017,3343
24974,3343
24976,3343
24977,3343
24978,3343
24979,3343
24980,3343
24981,3343
24982,3343
24983,3343
24984,3343
24985,3343
24986,3343
24987,3343
24975,3343
25018,3343
25019,3343
25020,3343
25051,3343
25052,3343
25053,3343
25054,3343
25055,3343
25056,3343
25057,3343
25058,3343
25059,3343
25060,3343
25061,3343
25062,3343
25050,3343
25063,3343
25065,3343
25066,3343
25067,3343
25068,3343
25069,3343
25070,3343
25071,3343
25072,3343
25073,3343
25074,3343
25075,3343
25076,3343
25064,3343
25195,3343
25049,3343
25047,3343
25021,3343
25022,3343
25023,3343
25024,3343
25025,3343
25026,3343
25027,3343
25028,3343
25029,3343
25030,3343
25031,3343
25032,3343
25048,3343
25033,3343
25035,3343
25036,3343
25037,3343
25038,3343
25039,3343
25040,3343
25041,3343
25042,3343
25043,3343
25044,3343
25045,3343
25046,3343
25034,3343
25196,3343
25197,3358
25248,3358
25247,3358
25246,3358
25245,3358
25244,3358
25243,3358
25249,3358
25242,3358
25240,3358
25239,3358
25238,3358
25237,3358
25236,3358
25235,3358
25241,3358
25250,3358
25251,3358
25252,3358
25267,3358
25266,3358
25265,3358
25264,3358
25263,3358
25262,3358
25261,3358
25260,3358
25259,3358
25258,3358
25257,3358
25256,3358
25255,3358
25254,3358
25253,3358
25234,3358
25268,3358
25233,3358
25231,3358
25211,3358
25210,3358
25209,3358
25208,3358
25207,3358
25206,3358
25212,3358
25205,3358
25203,3358
25202,3358
25201,3358
25200,3358
25199,3358
25198,3358
25204,3358
25213,3358
25214,3358
25215,3358
25230,3358
25229,3358
25228,3358
25227,3358
25226,3358
25225,3358
25224,3358
25223,3358
25222,3358
25221,3358
25220,3358
25219,3358
25218,3358
25217,3358
25216,3358
25232,3358
25269,3358
25270,3373
25335,3373
25334,3373
25333,3373
25332,3373
25331,3373
25330,3373
25329,3373
25328,3373
25327,3373
25326,3373
25325,3373
25324,3373
25323,3373
25322,3373
25321,3373
25320,3373
25319,3373
25318,3373
25317,3373
25336,3373
25316,3373
25337,3373
25339,3373
25358,3373
25357,3373
25356,3373
25355,3373
25354,3373
25353,3373
25352,3373
25351,3373
25350,3373
25349,3373
25348,3373
25347,3373
25346,3373
25345,3373
25344,3373
25343,3373
25342,3373
25341,3373
25340,3373
25338,3373
25359,3373
25315,3373
25313,3373
25289,3373
25288,3373
25287,3373
25286,3373
25285,3373
25284,3373
25283,3373
25282,3373
25281,3373
25280,3373
25279,3373
25278,3373
25277,3373
25276,3373
25275,3373
25274,3373
25273,3373
25272,3373
25271,3373
25290,3373
25314,3373
25291,3373
25293,3373
25312,3373
25311,3373
25310,3373
25309,3373
25308,3373
25307,3373
25306,3373
25305,3373
25304,3373
25303,3373
25302,3373
25301,3373
25300,3373
25299,3373
25298,3373
25297,3373
25296,3373
25295,3373
25294,3373
25292,3373
25360,3373
25361,3388
25461,3388
25462,3388
25463,3388
25464,3388
25465,3388
25466,3388
25467,3388
25468,3388
25469,3388
25470,3388
25471,3388
25472,3388
25473,3388
25474,3388
25475,3388
25460,3388
25459,3388
25458,3388
25457,3388
25441,3388
25442,3388
25443,3388
25444,3388
25445,3388
25446,3388
25447,3388
25476,3388
25448,3388
25450,3388
25451,3388
25452,3388
25453,3388
25454,3388
25455,3388
25456,3388
25449,3388
25477,3388
25478,3388
25479,3388
25500,3388
25501,3388
25502,3388
25503,3388
25504,3388
25505,3388
25506,3388
25499,3388
25507,3388
25509,3388
25510,3388
25511,3388
25512,3388
25513,3388
25514,3388
25515,3388
25508,3388
25440,3388
25498,3388
25496,3388
25480,3388
25481,3388
25482,3388
25483,3388
25484,3388
25485,3388
25486,3388
25497,3388
25487,3388
25489,3388
25490,3388
25491,3388
25492,3388
25493,3388
25494,3388
25495,3388
25488,3388
25516,3388
25439,3388
25437,3388
25382,3388
25383,3388
25384,3388
25385,3388
25386,3388
25387,3388
25388,3388
25389,3388
25390,3388
25391,3388
25392,3388
25393,3388
25394,3388
25395,3388
25396,3388
25381,3388
25380,3388
25379,3388
25378,3388
25362,3388
25363,3388
25364,3388
25365,3388
25366,3388
25367,3388
25368,3388
25397,3388
25369,3388
25371,3388
25372,3388
25373,3388
25374,3388
25375,3388
25376,3388
25377,3388
25370,3388
25398,3388
25399,3388
25400,3388
25421,3388
25422,3388
25423,3388
25424,3388
25425,3388
25426,3388
25427,3388
25420,3388
25428,3388
25430,3388
25431,3388
25432,3388
25433,3388
25434,3388
25435,3388
25436,3388
25429,3388
25438,3388
25419,3388
25417,3388
25401,3388
25402,3388
25403,3388
25404,3388
25405,3388
25406,3388
25407,3388
25418,3388
25408,3388
25410,3388
25411,3388
25412,3388
25413,3388
25414,3388
25415,3388
25416,3388
25409,3388
25517,3388
25518,3403
25575,3403
25574,3403
25573,3403
25572,3403
25571,3403
25570,3403
25569,3403
25576,3403
25568,3403
25566,3403
25565,3403
25564,3403
25563,3403
25562,3403
25561,3403
25560,3403
25567,3403
25577,3403
25578,3403
25579,3403
25596,3403
25595,3403
25594,3403
25593,3403
25592,3403
25591,3403
25590,3403
25589,3403
25588,3403
25587,3403
25586,3403
25585,3403
25584,3403
25583,3403
25582,3403
25581,3403
25580,3403
25559,3403
25597,3403
25558,3403
25556,3403
25534,3403
25533,3403
25532,3403
25531,3403
25530,3403
25529,3403
25528,3403
25535,3403
25527,3403
25525,3403
25524,3403
25523,3403
25522,3403
25521,3403
25520,3403
25519,3403
25526,3403
25536,3403
25537,3403
25538,3403
25555,3403
25554,3403
25553,3403
25552,3403
25551,3403
25550,3403
25549,3403
25548,3403
25547,3403
25546,3403
25545,3403
25544,3403
25543,3403
25542,3403
25541,3403
25540,3403
25539,3403
25557,3403
25598,3403
25599,3418
25663,3418
25662,3418
25661,3418
25660,3418
25659,3418
25658,3418
25657,3418
25656,3418
25664,3418
25655,3418
25653,3418
25652,3418
25651,3418
25650,3418
25649,3418
25648,3418
25647,3418
25646,3418
25654,3418
25665,3418
25666,3418
25667,3418
25686,3418
25685,3418
25684,3418
25683,3418
25682,3418
25681,3418
25680,3418
25679,3418
25678,3418
25677,3418
25676,3418
25675,3418
25674,3418
25673,3418
25672,3418
25671,3418
25670,3418
25669,3418
25668,3418
25645,3418
25644,3418
25643,3418
25642,3418
25618,3418
25617,3418
25616,3418
25615,3418
25614,3418
25613,3418
25612,3418
25611,3418
25610,3418
25609,3418
25608,3418
25607,3418
25606,3418
25605,3418
25604,3418
25603,3418
25602,3418
25601,3418
25600,3418
25619,3418
25687,3418
25620,3418
25622,3418
25641,3418
25640,3418
25639,3418
25638,3418
25637,3418
25636,3418
25635,3418
25634,3418
25633,3418
25632,3418
25631,3418
25630,3418
25629,3418
25628,3418
25627,3418
25626,3418
25625,3418
25624,3418
25623,3418
25621,3418
25688,3418
25689,3433
25690,3433
25691,3433
25692,3433
25693,3433
25694,3433
25695,3433
25696,3433
25697,3433
25698,3433
25699,3433
25700,3433
25701,3433
25702,3433
25703,3448
25737,3448
25738,3448
25739,3448
25740,3448
25741,3448
25742,3448
25743,3448
25744,3448
25745,3448
25746,3448
25747,3448
25748,3448
25749,3448
25736,3448
25750,3448
25752,3448
25753,3448
25754,3448
25755,3448
25756,3448
25757,3448
25758,3448
25759,3448
25760,3448
25761,3448
25762,3448
25763,3448
25764,3448
25751,3448
25735,3448
25734,3448
25733,3448
25704,3448
25705,3448
25706,3448
25707,3448
25708,3448
25709,3448
25710,3448
25711,3448
25712,3448
25713,3448
25714,3448
25715,3448
25716,3448
25717,3448
25718,3448
25719,3448
25720,3448
25721,3448
25722,3448
25723,3448
25724,3448
25725,3448
25726,3448
25727,3448
25728,3448
25729,3448
25730,3448
25731,3448
25732,3448
25765,3448
25766,3448
25767,3463
25827,3463
25826,3463
25825,3463
25824,3463
25823,3463
25822,3463
25821,3463
25820,3463
25819,3463
25818,3463
25817,3463
25816,3463
25815,3463
25814,3463
25813,3463
25812,3463
25811,3463
25828,3463
25810,3463
25829,3463
25831,3463
25848,3463
25847,3463
25846,3463
25845,3463
25844,3463
25843,3463
25842,3463
25841,3463
25840,3463
25839,3463
25838,3463
25837,3463
25836,3463
25835,3463
25834,3463
25833,3463
25832,3463
25830,3463
25809,3463
25808,3463
25807,3463
25784,3463
25783,3463
25782,3463
25781,3463
25780,3463
25779,3463
25778,3463
25777,3463
25776,3463
25775,3463
25774,3463
25773,3463
25772,3463
25771,3463
25770,3463
25769,3463
25768,3463
25785,3463
25786,3463
25787,3463
25788,3463
25806,3463
25805,3463
25804,3463
25803,3463
25802,3463
25801,3463
25800,3463
25799,3463
25849,3463
25798,3463
25796,3463
25795,3463
25794,3463
25793,3463
25792,3463
25791,3463
25790,3463
25789,3463
25797,3463
25850,3463
25851,3478
25964,3478
25965,3478
25966,3478
25967,3478
25968,3478
25969,3478
25970,3478
25971,3478
25963,3478
25972,3478
25974,3478
25975,3478
25976,3478
25977,3478
25978,3478
25979,3478
25980,3478
25981,3478
25973,3478
25982,3478
25962,3478
25960,3478
25942,3478
25943,3478
25944,3478
25945,3478
25946,3478
25947,3478
25948,3478
25949,3478
25961,3478
25950,3478
25952,3478
25953,3478
25954,3478
25955,3478
25956,3478
25957,3478
25958,3478
25959,3478
25951,3478
25983,3478
25984,3478
25985,3478
26009,3478
26010,3478
26011,3478
26012,3478
26013,3478
26014,3478
26015,3478
26016,3478
26008,3478
26017,3478
26019,3478
26020,3478
26021,3478
26022,3478
26023,3478
26024,3478
26025,3478
26026,3478
26018,3478
26007,3478
26006,3478
26005,3478
25986,3478
25987,3478
25988,3478
25989,3478
25990,3478
25991,3478
25992,3478
25993,3478
25994,3478
25995,3478
25996,3478
25997,3478
25998,3478
25999,3478
26000,3478
26001,3478
26002,3478
26003,3478
26004,3478
25941,3478
25940,3478
25939,3478
25938,3478
25875,3478
25876,3478
25877,3478
25878,3478
25879,3478
25880,3478
25881,3478
25882,3478
25874,3478
25883,3478
25885,3478
25886,3478
25887,3478
25888,3478
25889,3478
25890,3478
25891,3478
25892,3478
25884,3478
25873,3478
25872,3478
25871,3478
25852,3478
25853,3478
25854,3478
25855,3478
25856,3478
25857,3478
25858,3478
25859,3478
25860,3478
25861,3478
25862,3478
25863,3478
25864,3478
25865,3478
25866,3478
25867,3478
25868,3478
25869,3478
25870,3478
25893,3478
26027,3478
25894,3478
25896,3478
25920,3478
25921,3478
25922,3478
25923,3478
25924,3478
25925,3478
25926,3478
25927,3478
25919,3478
25928,3478
25930,3478
25931,3478
25932,3478
25933,3478
25934,3478
25935,3478
25936,3478
25937,3478
25929,3478
25918,3478
25917,3478
25916,3478
25897,3478
25898,3478
25899,3478
25900,3478
25901,3478
25902,3478
25903,3478
25904,3478
25905,3478
25906,3478
25907,3478
25908,3478
25909,3478
25910,3478
25911,3478
25912,3478
25913,3478
25914,3478
25915,3478
25895,3478
26028,3478
26029,3493
26050,3493
26051,3493
26052,3493
26053,3493
26054,3493
26055,3493
26056,3493
26057,3493
26058,3493
26059,3493
26060,3493
26061,3493
26062,3493
26063,3493
26064,3493
26049,3493
26048,3493
26047,3493
26046,3493
26030,3493
26031,3493
26032,3493
26033,3493
26034,3493
26035,3493
26036,3493
26065,3493
26037,3493
26039,3493
26040,3493
26041,3493
26042,3493
26043,3493
26044,3493
26045,3493
26038,3493
26066,3493
26067,3508
26157,3508
26156,3508
26155,3508
26154,3508
26153,3508
26152,3508
26151,3508
26150,3508
26149,3508
26148,3508
26147,3508
26146,3508
26145,3508
26144,3508
26143,3508
26142,3508
26141,3508
26140,3508
26139,3508
26138,3508
26137,3508
26136,3508
26135,3508
26134,3508
26133,3508
26132,3508
26131,3508
26158,3508
26159,3508
26160,3508
26161,3508
26189,3508
26188,3508
26187,3508
26186,3508
26185,3508
26184,3508
26183,3508
26182,3508
26181,3508
26180,3508
26179,3508
26178,3508
26177,3508
26130,3508
26176,3508
26174,3508
26173,3508
26172,3508
26171,3508
26170,3508
26169,3508
26168,3508
26167,3508
26166,3508
26165,3508
26164,3508
26163,3508
26162,3508
26175,3508
26190,3508
26129,3508
26127,3508
26094,3508
26093,3508
26092,3508
26091,3508
26090,3508
26089,3508
26088,3508
26087,3508
26086,3508
26085,3508
26084,3508
26083,3508
26082,3508
26081,3508
26080,3508
26079,3508
26078,3508
26077,3508
26076,3508
26075,3508
26074,3508
26073,3508
26072,3508
26071,3508
26070,3508
26069,3508
26068,3508
26095,3508
26096,3508
26097,3508
26098,3508
26126,3508
26125,3508
26124,3508
26123,3508
26122,3508
26121,3508
26120,3508
26119,3508
26118,3508
26117,3508
26116,3508
26115,3508
26114,3508
26128,3508
26113,3508
26111,3508
26110,3508
26109,3508
26108,3508
26107,3508
26106,3508
26105,3508
26104,3508
26103,3508
26102,3508
26101,3508
26100,3508
26099,3508
26112,3508
26191,3508
26192,3523
26291,3523
26292,3523
26293,3523
26294,3523
26295,3523
26296,3523
26297,3523
26298,3523
26299,3523
26300,3523
26301,3523
26302,3523
26303,3523
26304,3523
26305,3523
26290,3523
26289,3523
26288,3523
26287,3523
26271,3523
26272,3523
26273,3523
26274,3523
26275,3523
26276,3523
26277,3523
26306,3523
26278,3523
26280,3523
26281,3523
26282,3523
26283,3523
26284,3523
26285,3523
26286,3523
26279,3523
26270,3523
26307,3523
26309,3523
26330,3523
26331,3523
26332,3523
26333,3523
26334,3523
26335,3523
26336,3523
26337,3523
26338,3523
26339,3523
26340,3523
26341,3523
26342,3523
26343,3523
26344,3523
26329,3523
26328,3523
26327,3523
26326,3523
26310,3523
26311,3523
26312,3523
26313,3523
26314,3523
26315,3523
26316,3523
26308,3523
26317,3523
26319,3523
26320,3523
26321,3523
26322,3523
26323,3523
26324,3523
26325,3523
26318,3523
26345,3523
26269,3523
26267,3523
26213,3523
26214,3523
26215,3523
26216,3523
26217,3523
26218,3523
26219,3523
26220,3523
26221,3523
26222,3523
26223,3523
26224,3523
26225,3523
26226,3523
26227,3523
26212,3523
26211,3523
26210,3523
26209,3523
26193,3523
26194,3523
26195,3523
26196,3523
26197,3523
26198,3523
26199,3523
26228,3523
26200,3523
26202,3523
26203,3523
26204,3523
26205,3523
26206,3523
26207,3523
26208,3523
26201,3523
26268,3523
26229,3523
26231,3523
26252,3523
26253,3523
26254,3523
26255,3523
26256,3523
26257,3523
26258,3523
26259,3523
26260,3523
26261,3523
26262,3523
26263,3523
26264,3523
26265,3523
26266,3523
26251,3523
26250,3523
26249,3523
26248,3523
26232,3523
26233,3523
26234,3523
26235,3523
26236,3523
26237,3523
26238,3523
26230,3523
26239,3523
26241,3523
26242,3523
26243,3523
26244,3523
26245,3523
26246,3523
26247,3523
26240,3523
26346,3523
26347,3538
26375,3538
26376,3538
26377,3538
26378,3538
26379,3538
26380,3538
26381,3538
26382,3538
26383,3538
26384,3538
26385,3538
26386,3538
26387,3538
26388,3538
26389,3538
26390,3538
26391,3538
26392,3538
26393,3538
26394,3538
26395,3538
26396,3538
26397,3538
26374,3538
26398,3538
26373,3538
26371,3538
26348,3538
26349,3538
26350,3538
26351,3538
26352,3538
26353,3538
26354,3538
26355,3538
26356,3538
26357,3538
26358,3538
26359,3538
26360,3538
26361,3538
26362,3538
26363,3538
26364,3538
26365,3538
26366,3538
26367,3538
26368,3538
26369,3538
26370,3538
26372,3538
26399,3538
26400,3553
26512,3553
26513,3553
26514,3553
26515,3553
26516,3553
26517,3553
26518,3553
26519,3553
26511,3553
26520,3553
26522,3553
26523,3553
26524,3553
26525,3553
26526,3553
26527,3553
26528,3553
26529,3553
26521,3553
26530,3553
26510,3553
26508,3553
26490,3553
26491,3553
26492,3553
26493,3553
26494,3553
26495,3553
26496,3553
26497,3553
26509,3553
26498,3553
26500,3553
26501,3553
26502,3553
26503,3553
26504,3553
26505,3553
26506,3553
26507,3553
26499,3553
26531,3553
26532,3553
26533,3553
26557,3553
26558,3553
26559,3553
26560,3553
26561,3553
26562,3553
26563,3553
26564,3553
26556,3553
26565,3553
26567,3553
26568,3553
26569,3553
26570,3553
26571,3553
26572,3553
26573,3553
26574,3553
26566,3553
26555,3553
26554,3553
26553,3553
26534,3553
26535,3553
26536,3553
26537,3553
26538,3553
26539,3553
26540,3553
26541,3553
26542,3553
26543,3553
26544,3553
26545,3553
26546,3553
26547,3553
26548,3553
26549,3553
26550,3553
26551,3553
26552,3553
26489,3553
26575,3553
26488,3553
26486,3553
26423,3553
26424,3553
26425,3553
26426,3553
26427,3553
26428,3553
26429,3553
26430,3553
26422,3553
26431,3553
26433,3553
26434,3553
26435,3553
26436,3553
26437,3553
26438,3553
26439,3553
26440,3553
26432,3553
26441,3553
26421,3553
26419,3553
26401,3553
26402,3553
26403,3553
26404,3553
26405,3553
26406,3553
26407,3553
26408,3553
26420,3553
26409,3553
26411,3553
26412,3553
26413,3553
26414,3553
26415,3553
26416,3553
26417,3553
26418,3553
26410,3553
26442,3553
26443,3553
26444,3553
26468,3553
26469,3553
26470,3553
26471,3553
26472,3553
26473,3553
26474,3553
26475,3553
26467,3553
26476,3553
26478,3553
26479,3553
26480,3553
26481,3553
26482,3553
26483,3553
26484,3553
26485,3553
26477,3553
26466,3553
26465,3553
26464,3553
26445,3553
26446,3553
26447,3553
26448,3553
26449,3553
26450,3553
26451,3553
26452,3553
26453,3553
26454,3553
26455,3553
26456,3553
26457,3553
26458,3553
26459,3553
26460,3553
26461,3553
26462,3553
26463,3553
26487,3553
26576,3553
26577,3568
26602,3568
26603,3568
26604,3568
26605,3568
26606,3568
26607,3568
26608,3568
26609,3568
26610,3568
26601,3568
26611,3568
26613,3568
26614,3568
26615,3568
26616,3568
26617,3568
26618,3568
26619,3568
26620,3568
